Period,ReporterISO,ReporterDesc,PartnerISO,PartnerDesc,PrimaryValue
2011,TWN,"China, Taiwan",LUX,Luxembourg,89697.0
2011,TWN,"China, Taiwan",MAC,"China, Macao SAR",28082258.0
2011,TWN,"China, Taiwan",MYS,Malaysia,1796271285.0
2011,TWN,"China, Taiwan",MDV,Maldives,306.0
2011,TWN,"China, Taiwan",MLT,Malta,1962033.0
2011,TWN,"China, Taiwan",MUS,Mauritius,657723.0
2011,TWN,"China, Taiwan",MEX,Mexico,84057194.0
2011,TWN,"China, Taiwan",MNG,Mongolia,441.0
2011,TWN,"China, Taiwan",MDA,Rep. of Moldova,2241.0
2011,TWN,"China, Taiwan",MSR,Montserrat,2580.0
2011,TWN,"China, Taiwan",MAR,Morocco,253067.0
2011,TWN,"China, Taiwan",MOZ,Mozambique,120728.0
2011,TWN,"China, Taiwan",OMN,Oman,38364.0
2011,TWN,"China, Taiwan",NLD,Netherlands,154106684.0
2011,TWN,"China, Taiwan",CUW,Curaçao,306.0
2011,TWN,"China, Taiwan",NCL,New Caledonia,15108.0
2011,TWN,"China, Taiwan",VUT,Vanuatu,24954.0
2011,TWN,"China, Taiwan",NZL,New Zealand,293197.0
2011,TWN,"China, Taiwan",NIC,Nicaragua,373.0
2011,TWN,"China, Taiwan",NGA,Nigeria,5704.0
2011,TWN,"China, Taiwan",NOR,Norway,2766864.0
2011,TWN,"China, Taiwan",MHL,Marshall Isds,272.0
2011,TWN,"China, Taiwan",PLW,Palau,340.0
2011,TWN,"China, Taiwan",PAK,Pakistan,131354.0
2011,TWN,"China, Taiwan",PAN,Panama,2037.0
2011,TWN,"China, Taiwan",PRY,Paraguay,7944.0
2011,TWN,"China, Taiwan",PER,Peru,66237.0
2011,TWN,"China, Taiwan",PHL,Philippines,1859685184.0
2011,TWN,"China, Taiwan",POL,Poland,9076938.0
2011,TWN,"China, Taiwan",PRT,Portugal,17622482.0
2011,TWN,"China, Taiwan",QAT,Qatar,17077.0
2011,TWN,"China, Taiwan",ROU,Romania,4697459.0
2011,TWN,"China, Taiwan",RUS,Russian Federation,24943263.0
2011,TWN,"China, Taiwan",STP,Sao Tome and Principe,43762.0
2011,TWN,"China, Taiwan",SAU,Saudi Arabia,362863.0
2011,TWN,"China, Taiwan",SRB,Serbia,171111.0
2011,TWN,"China, Taiwan",SYC,Seychelles,26583.0
2011,TWN,"China, Taiwan",SLE,Sierra Leone,27568.0
2011,TWN,"China, Taiwan",IND,India,43575399.0
2011,TWN,"China, Taiwan",SGP,Singapore,10304156348.0
2011,TWN,"China, Taiwan",SVK,Slovakia,34489566.0
2011,TWN,"China, Taiwan",VNM,Viet Nam,79330062.0
2011,TWN,"China, Taiwan",SVN,Slovenia,355054.0
2011,TWN,"China, Taiwan",ZAF,South Africa,1179203.0
2011,TWN,"China, Taiwan",ZWE,Zimbabwe,14463.0
2011,TWN,"China, Taiwan",ESP,Spain,4863545.0
2011,TWN,"China, Taiwan",SDN,Sudan (...2011),17926.0
2011,TWN,"China, Taiwan",SWZ,Eswatini,611.0
2011,TWN,"China, Taiwan",SWE,Sweden,16624779.0
2011,TWN,"China, Taiwan",CHE,Switzerland,29196479.0
2011,TWN,"China, Taiwan",SYR,Syria,5738.0
2011,TWN,"China, Taiwan",TJK,Tajikistan,679.0
2011,TWN,"China, Taiwan",THA,Thailand,1030899463.0
2011,TWN,"China, Taiwan",TGO,Togo,37515.0
2011,TWN,"China, Taiwan",ARE,United Arab Emirates,2912070.0
2011,TWN,"China, Taiwan",TUN,Tunisia,15176043.0
2011,TWN,"China, Taiwan",TUR,Türkiye,91642822.0
2011,TWN,"China, Taiwan",UKR,Ukraine,622822.0
2011,TWN,"China, Taiwan",MKD,North Macedonia,6179.0
2011,TWN,"China, Taiwan",EGY,Egypt,750951.0
2011,TWN,"China, Taiwan",GBR,United Kingdom,27965400.0
2011,TWN,"China, Taiwan",USA,USA,1386015650.0
2011,TWN,"China, Taiwan",BFA,Burkina Faso,119506.0
2011,TWN,"China, Taiwan",URY,Uruguay,7877.0
2011,TWN,"China, Taiwan",UZB,Uzbekistan,186898.0
2011,TWN,"China, Taiwan",VEN,Venezuela,515403.0
2011,TWN,"China, Taiwan",WSM,Samoa,346736.0
2011,TWN,"China, Taiwan",YEM,Yemen,94586.0
2011,TWN,"China, Taiwan",ZMB,Zambia,679.0
2012,TWN,"China, Taiwan",ALB,Albania,9931.0
2012,TWN,"China, Taiwan",DZA,Algeria,35095.0
2012,TWN,"China, Taiwan",AGO,Angola,7127.0
2012,TWN,"China, Taiwan",AZE,Azerbaijan,19659.0
2012,TWN,"China, Taiwan",ARG,Argentina,7943674.0
2012,TWN,"China, Taiwan",AUS,Australia,4607860.0
2012,TWN,"China, Taiwan",AUT,Austria,14339031.0
2012,TWN,"China, Taiwan",BGD,Bangladesh,4560.0
2012,TWN,"China, Taiwan",ARM,Armenia,878.0
2012,TWN,"China, Taiwan",BEL,Belgium,5441095.0
2012,TWN,"China, Taiwan",BMU,Bermuda,35399.0
2012,TWN,"China, Taiwan",BRA,Brazil,68164409.0
2012,TWN,"China, Taiwan",BLZ,Belize,737002.0
2012,TWN,"China, Taiwan",VGB,Br. Virgin Isds,54653.0
2012,TWN,"China, Taiwan",BRN,Brunei Darussalam,3682.0
2012,TWN,"China, Taiwan",BGR,Bulgaria,31359934.0
2012,TWN,"China, Taiwan",MMR,Myanmar,59179.0
2012,TWN,"China, Taiwan",BLR,Belarus,63334.0
2012,TWN,"China, Taiwan",KHM,Cambodia,15301.0
2012,TWN,"China, Taiwan",CMR,Cameroon,28948.0
2012,TWN,"China, Taiwan",CAN,Canada,37707125.0
2012,TWN,"China, Taiwan",CYM,Cayman Isds,448538.0
2012,TWN,"China, Taiwan",LKA,Sri Lanka,25131.0
2012,TWN,"China, Taiwan",CHL,Chile,692550.0
2012,TWN,"China, Taiwan",CHN,China,12141145776.0
2012,TWN,"China, Taiwan",CXR,Christmas Isds,16686.0
2012,TWN,"China, Taiwan",COL,Colombia,142915.0
2012,TWN,"China, Taiwan",COD,Dem. Rep. of the Congo,2804.0
2012,TWN,"China, Taiwan",CRI,Costa Rica,89681.0
2012,TWN,"China, Taiwan",HRV,Croatia,540.0
2012,TWN,"China, Taiwan",CUB,Cuba,18308.0
2012,TWN,"China, Taiwan",CYP,Cyprus,31886.0
2012,TWN,"China, Taiwan",CZE,Czechia,2076401.0
2012,TWN,"China, Taiwan",DNK,Denmark,21536481.0
2012,TWN,"China, Taiwan",DOM,Dominican Rep.,57693.0
2012,TWN,"China, Taiwan",ECU,Ecuador,105691.0
2012,TWN,"China, Taiwan",SLV,El Salvador,473.0
2012,TWN,"China, Taiwan",ETH,Ethiopia,1892.0
2012,TWN,"China, Taiwan",EST,Estonia,142644.0
2012,TWN,"China, Taiwan",FJI,Fiji,186049.0
2012,TWN,"China, Taiwan",FIN,Finland,5123312.0
2012,TWN,"China, Taiwan",FRA,France,85587000.0
2012,TWN,"China, Taiwan",GEO,Georgia,13376.0
2012,TWN,"China, Taiwan",DEU,Germany,425459784.0
2012,TWN,"China, Taiwan",GRC,Greece,102820.0
2012,TWN,"China, Taiwan",GUM,Guam,1317.0
2012,TWN,"China, Taiwan",GTM,Guatemala,372.0
2012,TWN,"China, Taiwan",GUY,Guyana,405.0
2012,TWN,"China, Taiwan",HND,Honduras,4932.0
2012,TWN,"China, Taiwan",HKG,"China, Hong Kong SAR",16959217065.0
2012,TWN,"China, Taiwan",HUN,Hungary,92208434.0
2012,TWN,"China, Taiwan",ISL,Iceland,47222.0
2012,TWN,"China, Taiwan",IDN,Indonesia,75006312.0
2012,TWN,"China, Taiwan",IRN,Iran,175679.0
2012,TWN,"China, Taiwan",IRQ,Iraq,338.0
2012,TWN,"China, Taiwan",IRL,Ireland,109702027.0
2012,TWN,"China, Taiwan",ISR,Israel,27242362.0
2012,TWN,"China, Taiwan",ITA,Italy,20813294.0
2012,TWN,"China, Taiwan",JPN,Japan,3806208434.0
2012,TWN,"China, Taiwan",KAZ,Kazakhstan,8546.0
2012,TWN,"China, Taiwan",JOR,Jordan,68603.0
2012,TWN,"China, Taiwan",KEN,Kenya,9053.0
2012,TWN,"China, Taiwan",KOR,Rep. of Korea,5995997701.0
2012,TWN,"China, Taiwan",KWT,Kuwait,161222.0
2012,TWN,"China, Taiwan",KGZ,Kyrgyzstan,143252.0
2012,TWN,"China, Taiwan",LBN,Lebanon,30738.0
2012,TWN,"China, Taiwan",LSO,Lesotho,6114.0
2012,TWN,"China, Taiwan",LVA,Latvia,804254.0
2012,TWN,"China, Taiwan",LBR,Liberia,17869.0
2012,TWN,"China, Taiwan",LBY,Libya,338.0
2012,TWN,"China, Taiwan",LTU,Lithuania,216821.0
2012,TWN,"China, Taiwan",LUX,Luxembourg,144536.0
2012,TWN,"China, Taiwan",MAC,"China, Macao SAR",12445774.0
2012,TWN,"China, Taiwan",MDG,Madagascar,270.0
2012,TWN,"China, Taiwan",MYS,Malaysia,1890148851.0
2012,TWN,"China, Taiwan",MLI,Mali,7465.0
2012,TWN,"China, Taiwan",MLT,Malta,1000639.0
2012,TWN,"China, Taiwan",MUS,Mauritius,44621.0
2012,TWN,"China, Taiwan",MEX,Mexico,40120698.0
2012,TWN,"China, Taiwan",MNG,Mongolia,777.0
2012,TWN,"China, Taiwan",MDA,Rep. of Moldova,2466.0
2012,TWN,"China, Taiwan",MNE,Montenegro,34.0
2012,TWN,"China, Taiwan",MAR,Morocco,124168.0
2012,TWN,"China, Taiwan",MOZ,Mozambique,53302.0
2012,TWN,"China, Taiwan",OMN,Oman,29860.0
2012,TWN,"China, Taiwan",NAM,Namibia,16045.0
2012,TWN,"China, Taiwan",NPL,Nepal,3547.0
2012,TWN,"China, Taiwan",NLD,Netherlands,176681504.0
2012,TWN,"China, Taiwan",NCL,New Caledonia,3682.0
2012,TWN,"China, Taiwan",VUT,Vanuatu,79209.0
2012,TWN,"China, Taiwan",NZL,New Zealand,356257.0
2012,TWN,"China, Taiwan",NIC,Nicaragua,709.0
2012,TWN,"China, Taiwan",NGA,Nigeria,473.0
2012,TWN,"China, Taiwan",NOR,Norway,1697919.0
2012,TWN,"China, Taiwan",MHL,Marshall Isds,34.0
2012,TWN,"China, Taiwan",PLW,Palau,811.0
2012,TWN,"China, Taiwan",PAK,Pakistan,2422187.0
2012,TWN,"China, Taiwan",PAN,Panama,2432.0
2012,TWN,"China, Taiwan",PRY,Paraguay,3614.0
2012,TWN,"China, Taiwan",PER,Peru,15909.0
2012,TWN,"China, Taiwan",PHL,Philippines,1663685432.0
2012,TWN,"China, Taiwan",POL,Poland,11633312.0
2012,TWN,"China, Taiwan",PRT,Portugal,16123759.0
2012,TWN,"China, Taiwan",QAT,Qatar,135.0
2012,TWN,"China, Taiwan",ROU,Romania,2176317.0
2012,TWN,"China, Taiwan",RUS,Russian Federation,35113954.0
2012,TWN,"China, Taiwan",KNA,Saint Kitts and Nevis,269886.0
2012,TWN,"China, Taiwan",SAU,Saudi Arabia,271305.0
2012,TWN,"China, Taiwan",SRB,Serbia,52761.0
2012,TWN,"China, Taiwan",SYC,Seychelles,67894.0
2012,TWN,"China, Taiwan",IND,India,53075675.0
2012,TWN,"China, Taiwan",SGP,Singapore,11335256572.0
2012,TWN,"China, Taiwan",SVK,Slovakia,47733414.0
2012,TWN,"China, Taiwan",VNM,Viet Nam,141595484.0
2012,TWN,"China, Taiwan",SVN,Slovenia,355446.0
2012,TWN,"China, Taiwan",SOM,Somalia,17396.0
2012,TWN,"China, Taiwan",ZAF,South Africa,1693798.0
2012,TWN,"China, Taiwan",ZWE,Zimbabwe,507.0
2012,TWN,"China, Taiwan",ESP,Spain,3216341.0
2012,TWN,"China, Taiwan",SWE,Sweden,12691374.0
2012,TWN,"China, Taiwan",CHE,Switzerland,30295623.0
2012,TWN,"China, Taiwan",SYR,Syria,304.0
2012,TWN,"China, Taiwan",THA,Thailand,1010603036.0
2012,TWN,"China, Taiwan",TTO,Trinidad and Tobago,270.0
2012,TWN,"China, Taiwan",ARE,United Arab Emirates,4315106.0
2012,TWN,"China, Taiwan",TUN,Tunisia,12851685.0
2012,TWN,"China, Taiwan",TUR,Türkiye,89813844.0
2012,TWN,"China, Taiwan",UKR,Ukraine,399999.0
2012,TWN,"China, Taiwan",MKD,North Macedonia,22023.0
2012,TWN,"China, Taiwan",EGY,Egypt,477418.0
2012,TWN,"China, Taiwan",GBR,United Kingdom,34189315.0
2012,TWN,"China, Taiwan",TZA,United Rep. of Tanzania,12937.0
2012,TWN,"China, Taiwan",USA,USA,1201909401.0
2012,TWN,"China, Taiwan",URY,Uruguay,9221.0
2012,TWN,"China, Taiwan",UZB,Uzbekistan,1993.0
2012,TWN,"China, Taiwan",VEN,Venezuela,2371216.0
2012,TWN,"China, Taiwan",WSM,Samoa,766017.0
2012,TWN,"China, Taiwan",YEM,Yemen,113224.0
2013,TWN,"China, Taiwan",ATA,Antarctica,14510.0
2013,TWN,"China, Taiwan",DZA,Algeria,3762.0
2013,TWN,"China, Taiwan",ARG,Argentina,27615468.0
2013,TWN,"China, Taiwan",AUS,Australia,4355141.0
2013,TWN,"China, Taiwan",AUT,Austria,12981555.0
2013,TWN,"China, Taiwan",BHR,Bahrain,3527.0
2013,TWN,"China, Taiwan",BGD,Bangladesh,26702.0
2013,TWN,"China, Taiwan",ARM,Armenia,6449.0
2013,TWN,"China, Taiwan",BEL,Belgium,8138449.0
2013,TWN,"China, Taiwan",BMU,Bermuda,16559.0
2013,TWN,"China, Taiwan",BRA,Brazil,117966952.0
2013,TWN,"China, Taiwan",BLZ,Belize,646433.0
2013,TWN,"China, Taiwan",BGR,Bulgaria,27438862.0
2013,TWN,"China, Taiwan",MMR,Myanmar,46217.0
2013,TWN,"China, Taiwan",BLR,Belarus,40910.0
2013,TWN,"China, Taiwan",KHM,Cambodia,1075.0
2013,TWN,"China, Taiwan",CMR,Cameroon,3157.0
2013,TWN,"China, Taiwan",CAN,Canada,42518352.0
2013,TWN,"China, Taiwan",CYM,Cayman Isds,3997.0
2013,TWN,"China, Taiwan",CAF,Central African Rep.,52531.0
2013,TWN,"China, Taiwan",LKA,Sri Lanka,30800.0
2013,TWN,"China, Taiwan",CHL,Chile,632662.0
2013,TWN,"China, Taiwan",CHN,China,12980048355.0
2013,TWN,"China, Taiwan",COL,Colombia,387336.0
2013,TWN,"China, Taiwan",CRI,Costa Rica,87329.0
2013,TWN,"China, Taiwan",HRV,Croatia,67.0
2013,TWN,"China, Taiwan",CUB,Cuba,672.0
2013,TWN,"China, Taiwan",CYP,Cyprus,168.0
2013,TWN,"China, Taiwan",CZE,Czechia,2006172.0
2013,TWN,"China, Taiwan",DNK,Denmark,19624033.0
2013,TWN,"China, Taiwan",DOM,Dominican Rep.,76379.0
2013,TWN,"China, Taiwan",ECU,Ecuador,168.0
2013,TWN,"China, Taiwan",SLV,El Salvador,2721.0
2013,TWN,"China, Taiwan",ETH,Ethiopia,7927.0
2013,TWN,"China, Taiwan",ERI,Eritrea,10043.0
2013,TWN,"China, Taiwan",EST,Estonia,181207.0
2013,TWN,"China, Taiwan",FJI,Fiji,155042.0
2013,TWN,"China, Taiwan",FIN,Finland,3993501.0
2013,TWN,"China, Taiwan",FRA,France,74479119.0
2013,TWN,"China, Taiwan",DEU,Germany,433815035.0
2013,TWN,"China, Taiwan",GRC,Greece,20455.0
2013,TWN,"China, Taiwan",GUM,Guam,1075.0
2013,TWN,"China, Taiwan",GTM,Guatemala,9808.0
2013,TWN,"China, Taiwan",GIN,Guinea,134.0
2013,TWN,"China, Taiwan",HND,Honduras,2553.0
2013,TWN,"China, Taiwan",HKG,"China, Hong Kong SAR",18911574292.0
2013,TWN,"China, Taiwan",HUN,Hungary,68393865.0
2013,TWN,"China, Taiwan",ISL,Iceland,186682.0
2013,TWN,"China, Taiwan",IDN,Indonesia,82291329.0
2013,TWN,"China, Taiwan",IRN,Iran,43530.0
2013,TWN,"China, Taiwan",IRQ,Iraq,101.0
2013,TWN,"China, Taiwan",IRL,Ireland,61069150.0
2013,TWN,"China, Taiwan",ISR,Israel,22165025.0
2013,TWN,"China, Taiwan",ITA,Italy,12663377.0
2013,TWN,"China, Taiwan",CIV,Côte d'Ivoire,11050.0
2013,TWN,"China, Taiwan",JPN,Japan,4619331023.0
2013,TWN,"China, Taiwan",KAZ,Kazakhstan,7860.0
2013,TWN,"China, Taiwan",JOR,Jordan,6214.0
2013,TWN,"China, Taiwan",KEN,Kenya,190175.0
2013,TWN,"China, Taiwan",KOR,Rep. of Korea,6083714324.0
2013,TWN,"China, Taiwan",KWT,Kuwait,4870.0
2013,TWN,"China, Taiwan",LBN,Lebanon,2116.0
2013,TWN,"China, Taiwan",LSO,Lesotho,10580.0
2013,TWN,"China, Taiwan",LVA,Latvia,2763512.0
2013,TWN,"China, Taiwan",LBY,Libya,1982.0
2013,TWN,"China, Taiwan",LTU,Lithuania,5528199.0
2013,TWN,"China, Taiwan",MAC,"China, Macao SAR",9511388.0
2013,TWN,"China, Taiwan",MYS,Malaysia,2231535874.0
2013,TWN,"China, Taiwan",MDV,Maldives,10412.0
2013,TWN,"China, Taiwan",MLI,Mali,8867.0
2013,TWN,"China, Taiwan",MLT,Malta,3113800.0
2013,TWN,"China, Taiwan",MUS,Mauritius,557929.0
2013,TWN,"China, Taiwan",MEX,Mexico,35296281.0
2013,TWN,"China, Taiwan",MNG,Mongolia,1276.0
2013,TWN,"China, Taiwan",MAR,Morocco,556216.0
2013,TWN,"China, Taiwan",MOZ,Mozambique,18104.0
2013,TWN,"China, Taiwan",NAM,Namibia,9707.0
2013,TWN,"China, Taiwan",NPL,Nepal,13032.0
2013,TWN,"China, Taiwan",NLD,Netherlands,203468680.0
2013,TWN,"China, Taiwan",NCL,New Caledonia,57939.0
2013,TWN,"China, Taiwan",VUT,Vanuatu,14476.0
2013,TWN,"China, Taiwan",NZL,New Zealand,693758.0
2013,TWN,"China, Taiwan",NIC,Nicaragua,235.0
2013,TWN,"China, Taiwan",NGA,Nigeria,7490.0
2013,TWN,"China, Taiwan",NOR,Norway,1203186.0
2013,TWN,"China, Taiwan",MHL,Marshall Isds,101.0
2013,TWN,"China, Taiwan",PLW,Palau,705.0
2013,TWN,"China, Taiwan",PAK,Pakistan,26131.0
2013,TWN,"China, Taiwan",PAN,Panama,13200.0
2013,TWN,"China, Taiwan",PRY,Paraguay,12327.0
2013,TWN,"China, Taiwan",PER,Peru,114568.0
2013,TWN,"China, Taiwan",PHL,Philippines,1680577193.0
2013,TWN,"China, Taiwan",POL,Poland,24712969.0
2013,TWN,"China, Taiwan",PRT,Portugal,1768974.0
2013,TWN,"China, Taiwan",ROU,Romania,2489636.0
2013,TWN,"China, Taiwan",RUS,Russian Federation,34682798.0
2013,TWN,"China, Taiwan",KNA,Saint Kitts and Nevis,23512.0
2013,TWN,"China, Taiwan",AIA,Anguilla,30028.0
2013,TWN,"China, Taiwan",VCT,Saint Vincent and the Grenadines,974.0
2013,TWN,"China, Taiwan",SAU,Saudi Arabia,25325.0
2013,TWN,"China, Taiwan",SRB,Serbia,21228.0
2013,TWN,"China, Taiwan",SYC,Seychelles,80409.0
2013,TWN,"China, Taiwan",SLE,Sierra Leone,9102.0
2013,TWN,"China, Taiwan",IND,India,62167609.0
2013,TWN,"China, Taiwan",SGP,Singapore,11709758478.0
2013,TWN,"China, Taiwan",SVK,Slovakia,60581085.0
2013,TWN,"China, Taiwan",VNM,Viet Nam,282019157.0
2013,TWN,"China, Taiwan",SVN,Slovenia,1186493.0
2013,TWN,"China, Taiwan",SOM,Somalia,24586.0
2013,TWN,"China, Taiwan",ZAF,South Africa,1454020.0
2013,TWN,"China, Taiwan",ZWE,Zimbabwe,101.0
2013,TWN,"China, Taiwan",ESP,Spain,2911534.0
2013,TWN,"China, Taiwan",SDN,Sudan,18104.0
2013,TWN,"China, Taiwan",SWZ,Eswatini,152691.0
2013,TWN,"China, Taiwan",SWE,Sweden,9089188.0
2013,TWN,"China, Taiwan",CHE,Switzerland,37836669.0
2013,TWN,"China, Taiwan",THA,Thailand,970530297.0
2013,TWN,"China, Taiwan",TKL,Tokelau,35704.0
2013,TWN,"China, Taiwan",TON,Tonga,1780.0
2013,TWN,"China, Taiwan",ARE,United Arab Emirates,1766488.0
2013,TWN,"China, Taiwan",TUN,Tunisia,13795625.0
2013,TWN,"China, Taiwan",TUR,Türkiye,79384531.0
2013,TWN,"China, Taiwan",UGA,Uganda,369.0
2013,TWN,"China, Taiwan",UKR,Ukraine,227793.0
2013,TWN,"China, Taiwan",MKD,North Macedonia,51289.0
2013,TWN,"China, Taiwan",EGY,Egypt,2380005.0
2013,TWN,"China, Taiwan",GBR,United Kingdom,35029291.0
2013,TWN,"China, Taiwan",TZA,United Rep. of Tanzania,5576.0
2013,TWN,"China, Taiwan",USA,USA,1348462524.0
2013,TWN,"China, Taiwan",URY,Uruguay,43899.0
2013,TWN,"China, Taiwan",VEN,Venezuela,2768819.0
2013,TWN,"China, Taiwan",WSM,Samoa,151616.0
2013,TWN,"China, Taiwan",YEM,Yemen,696579.0
2013,TWN,"China, Taiwan",ZMB,Zambia,1377.0
2021,TWN,"China, Taiwan",DZA,Algeria,402261.814
2021,TWN,"China, Taiwan",AGO,Angola,2399.105
2021,TWN,"China, Taiwan",ARG,Argentina,1854221.428
2021,TWN,"China, Taiwan",AUS,Australia,14522138.474
2021,TWN,"China, Taiwan",AUT,Austria,130991793.799
2021,TWN,"China, Taiwan",BHR,Bahrain,9274.151
2021,TWN,"China, Taiwan",BGD,Bangladesh,654525.877
2021,TWN,"China, Taiwan",ARM,Armenia,4368.519
2021,TWN,"China, Taiwan",BEL,Belgium,304734092.594
2021,TWN,"China, Taiwan",BIH,Bosnia Herzegovina,8522.193
2021,TWN,"China, Taiwan",BRA,Brazil,338334340.872
2021,TWN,"China, Taiwan",BLZ,Belize,905572.484
2021,TWN,"China, Taiwan",VGB,Br. Virgin Isds,39853.783
2021,TWN,"China, Taiwan",BGR,Bulgaria,63418755.681
2021,TWN,"China, Taiwan",MMR,Myanmar,105882.872
2021,TWN,"China, Taiwan",BLR,Belarus,114584.102
2021,TWN,"China, Taiwan",KHM,Cambodia,2284771.192
2021,TWN,"China, Taiwan",CMR,Cameroon,62340.913
2021,TWN,"China, Taiwan",CAN,Canada,28118580.631
2021,TWN,"China, Taiwan",CYM,Cayman Isds,429081.656
2021,TWN,"China, Taiwan",LKA,Sri Lanka,162243.927
2021,TWN,"China, Taiwan",CHL,Chile,73477.056
2021,TWN,"China, Taiwan",CHN,China,49141875669.542
2021,TWN,"China, Taiwan",COL,Colombia,247179.393
2021,TWN,"China, Taiwan",CRI,Costa Rica,1658998.764
2021,TWN,"China, Taiwan",HRV,Croatia,34840.729
2021,TWN,"China, Taiwan",CZE,Czechia,12557701.462
2021,TWN,"China, Taiwan",DNK,Denmark,8151584.653
2021,TWN,"China, Taiwan",DMA,Dominica,9560.611
2021,TWN,"China, Taiwan",DOM,Dominican Rep.,55680.712
2021,TWN,"China, Taiwan",ECU,Ecuador,6552.778
2021,TWN,"China, Taiwan",SLV,El Salvador,751.958
2021,TWN,"China, Taiwan",ETH,Ethiopia,79098.838
2021,TWN,"China, Taiwan",EST,Estonia,570521.407
2021,TWN,"China, Taiwan",FJI,Fiji,201847.058
2021,TWN,"China, Taiwan",FIN,Finland,31037037.716
2021,TWN,"China, Taiwan",FRA,France,110196318.954
2021,TWN,"China, Taiwan",GEO,Georgia,18727.339
2021,TWN,"China, Taiwan",DEU,Germany,1137797541.348
2021,TWN,"China, Taiwan",GHA,Ghana,5048.862
2021,TWN,"China, Taiwan",GRC,Greece,280874.281
2021,TWN,"China, Taiwan",GTM,Guatemala,895.188
2021,TWN,"China, Taiwan",GIN,Guinea,25494.963
2021,TWN,"China, Taiwan",HTI,Haiti,2900.41
2021,TWN,"China, Taiwan",HND,Honduras,644.536
2021,TWN,"China, Taiwan",HKG,"China, Hong Kong SAR",44805189163.591
2021,TWN,"China, Taiwan",HUN,Hungary,67447425.295
2021,TWN,"China, Taiwan",ISL,Iceland,16543.08
2021,TWN,"China, Taiwan",IDN,Indonesia,163129017.934
2021,TWN,"China, Taiwan",IRQ,Iraq,9059.306
2021,TWN,"China, Taiwan",IRL,Ireland,29751762.164
2021,TWN,"China, Taiwan",ISR,Israel,201421306.164
2021,TWN,"China, Taiwan",ITA,Italy,50203234.049
2021,TWN,"China, Taiwan",JPN,Japan,11930182485.252
2021,TWN,"China, Taiwan",KAZ,Kazakhstan,285206.992
2021,TWN,"China, Taiwan",JOR,Jordan,9954.494
2021,TWN,"China, Taiwan",KEN,Kenya,3365.908
2021,TWN,"China, Taiwan",KOR,Rep. of Korea,11640798401.246
2021,TWN,"China, Taiwan",KWT,Kuwait,39352.478
2021,TWN,"China, Taiwan",LBN,Lebanon,43541.959
2021,TWN,"China, Taiwan",LSO,Lesotho,2327.49
2021,TWN,"China, Taiwan",LVA,Latvia,19232941.572
2021,TWN,"China, Taiwan",LBR,Liberia,122891.45
2021,TWN,"China, Taiwan",LBY,Libya,6624.393
2021,TWN,"China, Taiwan",LTU,Lithuania,13250792.051
2021,TWN,"China, Taiwan",LUX,Luxembourg,228810.129
2021,TWN,"China, Taiwan",MAC,"China, Macao SAR",5888906.708
2021,TWN,"China, Taiwan",MYS,Malaysia,6293087698.342
2021,TWN,"China, Taiwan",MDV,Maldives,21663.557
2021,TWN,"China, Taiwan",MLI,Mali,128370.002
2021,TWN,"China, Taiwan",MLT,Malta,7801601.836
2021,TWN,"China, Taiwan",MUS,Mauritius,103483.767
2021,TWN,"China, Taiwan",MEX,Mexico,206962987.234
2021,TWN,"China, Taiwan",MNG,Mongolia,90879.516
2021,TWN,"China, Taiwan",MDA,Rep. of Moldova,108675.86
2021,TWN,"China, Taiwan",MAR,Morocco,883550.851
2021,TWN,"China, Taiwan",OMN,Oman,29720.252
2021,TWN,"China, Taiwan",NAM,Namibia,4654.979
2021,TWN,"China, Taiwan",NPL,Nepal,93278.621
2021,TWN,"China, Taiwan",NLD,Netherlands,496835700.798
2021,TWN,"China, Taiwan",NZL,New Zealand,2088259.457
2021,TWN,"China, Taiwan",NGA,Nigeria,17438.268
2021,TWN,"China, Taiwan",NOR,Norway,2258953.962
2021,TWN,"China, Taiwan",PLW,Palau,9059.306
2021,TWN,"China, Taiwan",PAK,Pakistan,62698.988
2021,TWN,"China, Taiwan",PAN,Panama,5478.552
2021,TWN,"China, Taiwan",PER,Peru,2255.875
2021,TWN,"China, Taiwan",PHL,Philippines,2997408253.605
2021,TWN,"China, Taiwan",POL,Poland,172859965.4
2021,TWN,"China, Taiwan",PRT,Portugal,183352610.688
2021,TWN,"China, Taiwan",QAT,Qatar,14681.088
2021,TWN,"China, Taiwan",ROU,Romania,78410975.434
2021,TWN,"China, Taiwan",RUS,Russian Federation,21735565.789
2021,TWN,"China, Taiwan",AIA,Anguilla,3723.983
2021,TWN,"China, Taiwan",SAU,Saudi Arabia,208722.104
2021,TWN,"China, Taiwan",SRB,Serbia,245174.171
2021,TWN,"China, Taiwan",IND,India,466585282.942
2021,TWN,"China, Taiwan",SGP,Singapore,18817078660.846
2021,TWN,"China, Taiwan",SVK,Slovakia,3311659.594
2021,TWN,"China, Taiwan",VNM,Viet Nam,1869637036.05
2021,TWN,"China, Taiwan",SVN,Slovenia,1649080.077
2021,TWN,"China, Taiwan",ZAF,South Africa,5109806.427
2021,TWN,"China, Taiwan",ESP,Spain,6595425.121
2021,TWN,"China, Taiwan",SWE,Sweden,60855724.157
2021,TWN,"China, Taiwan",CHE,Switzerland,38588953.632
2021,TWN,"China, Taiwan",THA,Thailand,1663847318.412
2021,TWN,"China, Taiwan",ARE,United Arab Emirates,1665300.889
